1,0,0.101350001990795135,0.108110003173351288,0,0,0,0,0.547299981117248535,0.824320018291473389,0.310809999704360962,1,0,0,0,0,0.371619999408721924,-1,0.331079989671707153,-1,0,0,0,0,-0.425680011510848999,-1,1,-1,0.554050028324127197,-0.236489996314048767,0,0,0,0
1,0,0.444440007209777832,0.444440007209777832,0.536949992179870605,0.907630026340484619,-0.222220003604888916,1,-0.333330005407333374,0.88889002799987793,-1,0.333330005407333374,-1,-0.111110001802444458,-1,-0.222220003604888916,-0.666670024394989014,-0.777779996395111084,0.555559992790222168,-1,-0.222220003604888916,-0.777779996395111084,0.777779996395111084,-0.222220003604888916,0.333330005407333374,0,0.921199977397918701,0.45019000768661499,0.574540019035339355,0.843529999256134033,0.222220003604888916,1,-0.555559992790222168,1
1,0,0,0,-1,-0.627659976482391357,1,0.51064002513885498,0.0797900035977363586,-0.234040006995201111,-1,-0.361699998378753662,0.127660006284713745,-0.590430021286010742,1,-1,0,0,0.829789996147155762,-0.0797900035977363586,-0.25,1,0.170210003852844238,-0.707449972629547119,0,0,-0.191489994525909424,-0.4680899977684021,-0.223399996757507324,-0.489360004663467407,0.74467998743057251,0.904259979724884033,-0.675530016422271729,0.457450002431869507
1,0,0.871110022068023682,0.0432600006461143494,0.799459993839263916,0.182970002293586731,0.990090012550354004,0.29291999340057373,0.894550025463104248,-0.0833700001239776611,0.885980010032653809,-0.0202799998223781586,0.904460012912750244,-0.267239987850189209,0.894100010395050049,0.199640005826950073,0.886439979076385498,-0.0464200004935264587,0.844519972801208496,-0.00990999955683946609,0.97882002592086792,-0.340240001678466797,0.789539992809295654,-0.251010000705718994,0.86660999059677124,-0.091930001974105835,0.859669983386993408,-0.0290799997746944427,0.787739992141723633,-0.0410099998116493225,0.759350001811981201,0.218119993805885315,0.882380008697509766,0.091930001974105835
0,0,1,-1,1,-1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,-1,1,0.65625,0,0,1,-1
1,0,0.5,0,0.386959999799728394,0.104350000619888306,0.491299986839294434,0.0652199983596801758,0.469570010900497437,-0.0391299985349178314,0.356519997119903564,-0.126090005040168762,0.456519991159439087,0.0478300005197525024,0.504350006580352783,0.0260899998247623444,0.356519997119903564,0.195649996399879456,0.42173999547958374,0.147829994559288025,0.42173999547958374,-0.0260899998247623444,0.321740001440048218,-0.113040000200271606,0.473910003900527954,-0.00870000012218952179,0.417890012264251709,0.0690800026059150696,0.386959999799728394,0.0391299985349178314,0.352169990539550781,0.147829994559288025,0.447829991579055786,0.173910006880760193
1,0,1,0.0407800003886222839,1,0.119819998741149902,1,0.16158999502658844,1,0.279210001230239868,0.987030029296875,0.308890014886856079,0.927450001239776611,0.376390010118484497,0.911180019378662109,0.397489994764328003,0.819389998912811279,0.460590004920959473,0.7861899733543396,0.469940006732940674,0.794000029563903809,0.562820017337799072,0.703310012817382812,0.581290006637573242,0.670769989490509033,0.597230017185211182,0.589030027389526367,0.609899997711181641,0.539520025253295898,0.609319984912872314,0.453119993209838867,0.636359989643096924,0.404419988393783569,0.626579999923706055
1,0,1,0.280460000038146973,1,0.024769999086856842,1,0.0776399970054626465,1,0.043170001357793808,0.987619996070861816,0.332659989595413208,1,0.0548899993300437927,1,0.0438399985432624817,0.957499980926513672,-0.245979994535446167,0.843710005283355713,-0.0866800025105476379,1,0.0414999984204769135,0.999329984188079834,0.273759990930557251,1,-0.390560001134872437,0.964139997959136963,-0.0217400006949901581,0.867470026016235352,0.233600005507469177,0.945779979228973389,-0.220210000872612,0.803550004959106445,-0.0732899978756904602
1,0,0.473369985818862915,0.195270001888275146,0.0621300004422664642,-0.183430001139640808,0.623160004615783691,0.0100600002333521843,0.455619990825653076,-0.0443800017237663269,0.565090000629425049,0.0177500005811452866,0.446749985218048096,0.275150001049041748,0.715979993343353271,-0.0384600013494491577,0.556209981441497803,0.124260000884532928,0.414200007915496826,0.115379996597766876,0.527670025825500488,0.0284199994057416916,0.511829972267150879,-0.106509998440742493,0.479290008544921875,-0.0236699990928173065,0.465140014886856079,0.0325900018215179443,0.535499989986419678,0.251480013132095337,0.319530010223388672,-0.14496999979019165,0.346150010824203491,-0.00295999995432794094
1,0,1,-0.0618200004100799561,1,0.0294199995696544647,1,-0.0513099990785121918,1,-0.0170699991285800934,1,-0.117260001599788666,0.844929993152618408,-0.0520199984312057495,0.933920025825500488,-0.0659800022840499878,0.691699981689453125,-0.0737899988889694214,0.657310009002685547,-0.203669995069503784,0.949100017547607422,-0.315580010414123535,0.808520019054412842,-0.316540002822875977,0.849319994449615479,-0.348379999399185181,0.725290000438690186,-0.291740000247955322,0.730939984321594238,-0.385760009288787842,0.543560028076171875,-0.262840002775192261,0.642069995403289795,-0.394870012998580933
