0.389999985694885254,0.319999992847442627,0.47999998927116394,0.5,0.460000008344650269,0.23999999463558197,0.349999994039535522
0.569999992847442627,0.379999995231628418,0.47999998927116394,0.5,0.0599999986588954926,0.490000009536743164,0.330000013113021851
0.200000002980232239,0.460000008344650269,0.47999998927116394,0.5,0.569999992847442627,0.779999971389770508,0.810000002384185791
0.230000004172325134,0.400000005960464478,0.47999998927116394,0.5,0.389999985694885254,0.280000001192092896,0.379999995231628418
0.740000009536743164,0.560000002384185791,0.47999998927116394,0.5,0.469999998807907104,0.680000007152557373,0.300000011920928955
0.689999997615814209,0.430000007152557373,0.47999998927116394,0.5,0.589999973773956299,0.740000009536743164,0.769999980926513672
0.25,0.509999990463256836,0.47999998927116394,0.5,0.370000004768371582,0.419999986886978149,0.5
0.300000011920928955,0.449999988079071045,0.47999998927116394,0.5,0.360000014305114746,0.209999993443489075,0.319999992847442627
0.660000026226043701,0.860000014305114746,0.47999998927116394,0.5,0.340000003576278687,0.409999996423721313,0.360000014305114746
0.5,0.509999990463256836,0.47999998927116394,0.5,0.27000001072883606,0.230000004172325134,0.340000003576278687
0.400000005960464478,0.349999994039535522,0.47999998927116394,0.5,0.449999988079071045,0.330000013113021851,0.419999986886978149
0.670000016689300537,0.810000002384185791,0.47999998927116394,0.5,0.540000021457672119,0.490000009536743164,0.230000004172325134
0.519999980926513672,0.569999992847442627,0.47999998927116394,0.5,0.419999986886978149,0.469999998807907104,0.540000021457672119
0.289999991655349731,0.469999998807907104,0.47999998927116394,0.5,0.709999978542327881,0.64999997615814209,0.689999997615814209
0.639999985694885254,0.460000008344650269,0.47999998927116394,0.5,0.47999998927116394,0.730000019073486328,0.759999990463256836
0.699999988079071045,0.610000014305114746,0.47999998927116394,0.5,0.560000002384185791,0.519999980926513672,0.430000007152557373
0.330000013113021851,0.449999988079071045,0.47999998927116394,0.5,0.449999988079071045,0.879999995231628418,0.889999985694885254
0.509999990463256836,0.490000009536743164,0.47999998927116394,0.5,0.529999971389770508,0.140000000596046448,0.259999990463256836
0.699999988079071045,0.709999978542327881,0.47999998927116394,0.5,0.419999986886978149,0.839999973773956299,0.85000002384185791
0.280000001192092896,0.330000013113021851,0.47999998927116394,0.5,0.449999988079071045,0.219999998807907104,0.330000013113021851
0.509999990463256836,0.5,0.47999998927116394,0.5,0.460000008344650269,0.319999992847442627,0.349999994039535522
0.610000014305114746,0.449999988079071045,0.47999998927116394,0.5,0.47999998927116394,0.349999994039535522,0.409999996423721313
0.670000016689300537,0.389999985694885254,0.47999998927116394,0.5,0.360000014305114746,0.379999995231628418,0.460000008344650269
0.730000019073486328,0.839999973773956299,0.47999998927116394,0.5,0.860000014305114746,0.579999983310699463,0.289999991655349731
