-1.14600002765655518,-0.734000027179718018,-1.1390000581741333,-0.551999986171722412,-0.606000006198883057,-0.393999993801116943,-0.716000020503997803,-0.698000013828277588,-0.577000021934509277,-1.09700000286102295,-1.14600002765655518,-0.820999979972839355,-0.912999987602233887,-0.799000024795532227,-0.759999990463256836,-0.815999984741210938,-0.96799999475479126,-0.845000028610229492,-0.815999984741210938,-0.982999980449676514,-1.14600002765655518,-1.0130000114440918,-0.947000026702880859,-0.949999988079071045,-0.870999991893768311,-0.819999992847442627,-0.990000009536743164,-0.892000019550323486,-0.848999977111816406,-0.912000000476837158,-1.14600002765655518,-0.799000024795532227,-0.934000015258789062,-0.77499997615814209,-0.765999972820281982,-0.860000014305114746,-0.948000013828277588,-0.847000002861022949,-0.848999977111816406,-1.05999994277954102
-1.04700005054473877,-0.472000002861022949,-0.155000001192092896,-0.181999996304512024,-0.0199999995529651642,0.0219999998807907104,-0.444999992847442627,-0.0740000009536743164,0.026000000536441803,-0.116999998688697815,-1.04700005054473877,-0.384999990463256836,0.181999996304512024,-0.509000003337860107,-0.206000000238418579,-0.365000009536743164,-0.465000003576278687,-0.148000001907348633,-0.173999994993209839,0.0879999995231628418,-1.04700005054473877,-0.504000008106231689,-0.0370000004768371582,-0.0630000010132789612,0.0570000000298023224,0.0280000008642673492,-0.384999990463256836,-0.115999996662139893,-0.034000001847743988,-0.00200000009499490261,-1.04700005054473877,-0.400000005960464478,0.156000003218650818,-0.526000022888183594,-0.211999997496604919,-0.402999997138977051,-0.474000006914138794,-0.174999997019767761,-0.192000001668930054,0.090999998152256012
-1.28799998760223389,-1.01199996471405029,-1.09500002861022949,-0.906000018119812012,-0.848999977111816406,-0.776000022888183594,-1.00999999046325684,-0.888000011444091797,-0.842000007629394531,-1.07899999618530273,-1.28799998760223389,-0.912999987602233887,-0.925999999046325684,-0.875,-0.78600001335144043,-0.829999983310699463,-1.03799998760223389,-0.864000022411346436,-0.842000007629394531,-0.998000025749206543,-1.28799998760223389,-0.971000015735626221,-1.11500000953674316,-0.875999987125396729,-0.81800001859664917,-0.737999975681304932,-0.989000022411346436,-0.853999972343444824,-0.825999975204467773,-1.1260000467300415,-1.28799998760223389,-0.97500002384185791,-0.944999992847442627,-0.934000015258789062,-0.83899998664855957,-0.888000011444091797,-1.09300005435943604,-0.934000015258789062,-0.925000011920928955,-1.08099997043609619
-1.25399994850158691,-0.726000010967254639,-0.652999997138977051,-0.569000005722045898,-0.393999993801116943,-0.277000010013580322,-0.790000021457672119,-0.56400001049041748,-0.465999990701675415,-0.746999979019165039,-1.25399994850158691,-0.853999972343444824,-0.680000007152557373,-0.825999975204467773,-0.634999990463256836,-0.688000023365020752,-1.01100003719329834,-0.748000025749206543,-0.699999988079071045,-0.791999995708465576,-1.25399994850158691,-1.0010000467300415,-0.968999981880187988,-0.896000027656555176,-0.785000026226043701,-0.69300001859664917,-1.00199997425079346,-0.847000002861022949,-0.777000010013580322,-0.945999979972839355,-1.25399994850158691,-0.855000019073486328,-0.634999990463256836,-0.81800001859664917,-0.620000004768371582,-0.652999997138977051,-0.973999977111816406,-0.712999999523162842,-0.652000010013580322,-0.726000010967254639
-1.24199998378753662,-0.794000029563903809,-1.18400001525878906,-0.666000008583068848,-0.686999976634979248,-0.449999988079071045,-0.832000017166137695,-0.755999982357025146,-0.652000010013580322,-1.16600000858306885,-1.24199998378753662,-0.894999980926513672,-0.97500002384185791,-0.861000001430511475,-0.823000013828277588,-0.878000020980834961,-1.02999997138977051,-0.902000010013580322,-0.875,-1.04400002956390381,-1.24199998378753662,-1.11399996280670166,-1.02600002288818359,-1.0559999942779541,-0.953999996185302734,-0.897000014781951904,-1.10599994659423828,-1,-0.954999983310699463,-1.02199995517730713,-1.24199998378753662,-0.859000027179718018,-1.0130000114440918,-0.841000020503997803,-0.81400001049041748,-0.890999972820281982,-0.998000025749206543,-0.876999974250793457,-0.857999980449676514,-1.04799997806549072
-1.16100001335144043,-0.579999983310699463,-0.112000003457069397,-0.328000009059906006,-0.0540000014007091522,-0.0390000008046627045,-0.56099998950958252,-0.115000002086162567,-0.0949999988079071045,-0.0839999988675117493,-1.16100001335144043,-0.46399998664855957,0.177000001072883606,-0.550000011920928955,-0.178000003099441528,-0.310000002384185791,-0.528999984264373779,-0.112999998033046722,-0.142000004649162292,0.153999999165534973,-1.16100001335144043,-0.497000008821487427,-0.0230000000447034836,-0.193000003695487976,-0.00600000005215406418,0.00400000018998980522,-0.474000006914138794,-0.114000000059604645,-0.026000000536441803,-0.0270000007003545761,-1.16100001335144043,-0.455000013113021851,0.221000000834465027,-0.538999974727630615,-0.194000005722045898,-0.323000013828277588,-0.523000001907348633,-0.108000002801418304,-0.144999995827674866,0.144999995827674866
-1.17599999904632568,-0.712000012397766113,-1.15600001811981201,-0.522000014781951904,-0.572000026702880859,-0.372999995946884155,-0.667999982833862305,-0.662000000476837158,-0.584999978542327881,-1.1239999532699585,-1.17599999904632568,-0.81099998950958252,-0.912000000476837158,-0.795000016689300537,-0.751999974250793457,-0.855000019073486328,-0.962000012397766113,-0.829999983310699463,-0.832000017166137695,-1.02300000190734863,-1.17599999904632568,-1.03100001811981201,-0.949999988079071045,-0.97500002384185791,-0.883000016212463379,-0.846000015735626221,-1.03999996185302734,-0.930000007152557373,-0.889999985694885254,-0.96799999475479126,-1.17599999904632568,-0.745999991893768311,-0.959999978542327881,-0.745999991893768311,-0.759000003337860107,-0.874000012874603271,-0.920000016689300537,-0.81099998950958252,-0.801999986171722412,-1
-1.0690000057220459,-0.393000006675720215,-0.375999987125396729,-0.257999986410140991,-0.14100000262260437,-0.107000000774860382,-0.481999993324279785,-0.231000006198883057,-0.152999997138977051,-0.40700000524520874,-1.0690000057220459,-0.428999990224838257,-0.052000001072883606,-0.497000008821487427,-0.259999990463256836,-0.456999987363815308,-0.606000006198883057,-0.280000001192092896,-0.296999990940093994,-0.208000004291534424,-1.0690000057220459,-0.504999995231628418,-0.598999977111816406,-0.277000010013580322,-0.210999995470046997,-0.0469999983906745911,-0.528999984264373779,-0.347000002861022949,-0.160999998450279236,-0.563000023365020752,-1.0690000057220459,-0.537999987602233887,-0.0900000035762786865,-0.555999994277954102,-0.254000008106231689,-0.372999995946884155,-0.675999999046325684,-0.310000002384185791,-0.29800000786781311,-0.210999995470046997
-0.961000025272369385,-0.674000024795532227,-0.596000015735626221,-0.495999991893768311,-0.398000001907348633,-0.300000011920928955,-0.671999990940093994,-0.490999996662139893,-0.400999993085861206,-0.635999977588653564,-0.961000025272369385,-0.656000018119812012,-0.425000011920928955,-0.560000002384185791,-0.382999986410140991,-0.335999995470046997,-0.722000002861022949,-0.504000008106231689,-0.418000012636184692,-0.509999990463256836,-0.961000025272369385,-0.741999983787536621,-0.709999978542327881,-0.586000025272369385,-0.474999994039535522,-0.319000005722045898,-0.712999999523162842,-0.56800001859664917,-0.441000014543533325,-0.660000026226043701,-0.961000025272369385,-0.703999996185302734,-0.550999999046325684,-0.625999987125396729,-0.46399998664855957,-0.437000006437301636,-0.781000018119812012,-0.569000005722045898,-0.495999991893768311,-0.603999972343444824
-1.17700004577636719,-0.791000008583068848,-1.23500001430511475,-0.601000010967254639,-0.680000007152557373,-0.43599998950958252,-0.749000012874603271,-0.77499997615814209,-0.65700000524520874,-1.22699999809265137,-1.17700004577636719,-0.828999996185302734,-0.958000004291534424,-0.809000015258789062,-0.788999974727630615,-0.873000025749206543,-0.977999985218048096,-0.866999983787536621,-0.852999985218048096,-1.04900002479553223,-1.17700004577636719,-1.00600004196166992,-0.913999974727630615,-0.947000026702880859,-0.834999978542327881,-0.771000027656555176,-1.02699995040893555,-0.893000006675720215,-0.845000028610229492,-0.927999973297119141,-1.17700004577636719,-0.802999973297119141,-0.981000006198883057,-0.781000018119812012,-0.796000003814697266,-0.879999995231628418,-0.961000025272369385,-0.865999996662139893,-0.845000028610229492,-1.04100000858306885
