13.880000114440918,5.03999996185302734,2.23000001907348633,20,80,0.980000019073486328,0.340000003576278687,0.400000005960464478,0.680000007152557373,4.90000009536743164,0.579999983310699463,1.33000004291534424,415
13.869999885559082,1.89999997615814209,2.79999995231628418,19.3999996185302734,107,2.95000004768371582,2.97000002861022949,0.370000004768371582,1.75999999046325684,4.5,1.25,3.40000009536743164,915
11.8400001525878906,2.8900001049041748,2.23000001907348633,18,112,1.72000002861022949,1.3200000524520874,0.430000007152557373,0.949999988079071045,2.65000009536743164,0.959999978542327881,2.51999998092651367,500
13.9399995803833008,1.73000001907348633,2.26999998092651367,17.3999996185302734,108,2.88000011444091797,3.53999996185302734,0.319999992847442627,2.07999992370605469,8.89999961853027344,1.12000000476837158,3.09999990463256836,1260
12.1599998474121094,1.61000001430511475,2.30999994277954102,22.7999992370605469,90,1.77999997138977051,1.69000005722045898,0.430000007152557373,1.55999994277954102,2.45000004768371582,1.33000004291534424,2.25999999046325684,495
13.3000001907348633,1.72000002861022949,2.1400001049041748,17,94,2.40000009536743164,2.19000005722045898,0.27000001072883606,1.35000002384185791,3.95000004768371582,1.01999998092651367,2.76999998092651367,1285
14.1599998474121094,2.50999999046325684,2.48000001907348633,20,91,1.6799999475479126,0.699999988079071045,0.439999997615814209,1.24000000953674316,9.69999980926513672,0.620000004768371582,1.71000003814697266,660
12,3.43000006675720215,2,19,87,2,1.63999998569488525,0.370000004768371582,1.87000000476837158,1.27999997138977051,0.930000007152557373,3.04999995231628418,564
12.1599998474121094,1.61000001430511475,2.30999994277954102,22.7999992370605469,90,1.77999997138977051,1.69000005722045898,0.430000007152557373,1.55999994277954102,2.45000004768371582,1.33000004291534424,2.25999999046325684,495
12.2899999618530273,2.82999992370605469,2.22000002861022949,18,88,2.45000004768371582,2.25,0.25,1.99000000953674316,2.15000009536743164,1.14999997615814209,3.29999995231628418,290
