4.17000007629394531,2.11439990997314453,0,0,0,0,0,30.7999992370605469,1,1,0,0,2.46099996566772461,1.39300000667572021,8.72299957275390625,1,0.989000022411346436,1.14400005340576172,0,0,0,1.10399997234344482,1,0,0,0,2.21399998664855957,-0.203999996185302734,0,0,1.54200005531311035,0,0,0,0,3.31500005722045898,1.96700000762939453,0,7.25699996948242188,0,0
5.28000020980834961,2.02839994430541992,1,0,3,0,4,54.5,0,3,5,-0.647000014781951904,4.44000005722045898,0.635999977588653564,11.1269998550415039,10,1.02199995517730713,1.09200000762939453,0,0,0,1.32700002193450928,6,1,0,0,2.55100011825561523,0,1,25.2399997711181641,2.58500003814697266,1,2,4,1,6.88100004196166992,2.52500009536743164,1,11.6639995574951172,0,1
5.43900012969970703,2.3629000186920166,2,0,2,0,0,23.5,0,11,7,-0.944999992847442627,4.38100004196166992,1.87100005149841309,11.5089998245239258,12,1.0549999475479126,1.15499997138977051,0,0,0,1.15400004386901855,2,0,0,0,2.46600008010864258,0,0,35.38800048828125,5.53299999237060547,0,0,4,5,4.6100001335144043,3.18199992179870605,4,9.99300003051757812,0,0
5.64599990844726562,4.43389987945556641,3,0,0,2,0,26.7000007629394531,3,1,0,0,3.46499991416931152,0.81099998950958252,10.505000114440918,0,1.04799997806549072,1.14100003242492676,0,0,1,1.2640000581741333,0,0,1,0,2.30299997329711914,-0.0799999982118606567,0,0,1.41100001335144043,0,0,0,1,4.26000022888183594,3.10400009155273438,0,8.98600006103515625,0,3
4.23600006103515625,3.42860007286071777,0,0,0,0,0,28.6000003814697266,2,4,0,-0.275000005960464478,3.31299996376037598,2.52200007438659668,9.38300037384033203,1,1.0140000581741333,1.14900004863739014,0,0,0,1.11899995803833008,0,0,0,0,1.98000001907348633,-0.00800000037997961044,0,10.2760000228881836,4.74599981307983398,0,0,0,0,3.35100007057189941,2.5559999942779541,0,7.90399980545043945,0,0
5.34999990463256836,2.01880002021789551,4,0,0,0,12,53.2999992370605469,0,7,0,-5.13500022888183594,4.69999980926513672,0.898999989032745361,11.5240001678466797,18,1.06200003623962402,1.09200000762939453,0,0,0,1.29700005054473877,6,0,1,0,2.52200007438659668,0,0,49.6389999389648438,5.02699995040893555,0,4,0,2,4.17999982833862305,2.93199992179870605,0,10.0939998626708984,2,4
4.86299991607666016,2.43969988822937012,1,0,0,0,3,54.5,0,0,0,0,4.04300022125244141,0.569000005722045898,10.1350002288818359,0,0.984000027179718018,1.08700001239776611,0,0,0,1.38100004196166992,2,1,0,0,2.29999995231628418,0.00100000004749745131,1,0,2.24099993705749512,0,1,0,0,6.87900018692016602,1.98099994659423828,0,11.6120004653930664,0,1
5.51000022888183594,2.44409990310668945,0,0,0,1,3,46.9000015258789062,2,1,0,0,3.67400002479553223,0.703000009059906006,10.7170000076293945,2,0.981000006198883057,1.11000001430511475,0,0,0,1.29100000858306885,2,0,0,0,2.41199994087219238,0,0,0,2.58899998664855957,0,1,0,1,3.76699995994567871,2.14100003242492676,0,8.69999980926513672,0,0
4.78299999237060547,3.12569999694824219,0,0,1,0,2,40,1,0,3,0,3.07999992370605469,1.18700003623962402,9.66800022125244141,0,0.976000010967254639,1.12899994850158691,0,0,0,1.27300000190734863,1,0,0,0,2.2219998836517334,-0.0240000002086162567,0,0,1.35800004005432129,0,1,2,1,3.65000009536743164,1.98099994659423828,1,8.00500011444091797,0,0
4.82800006866455078,2.24670004844665527,0,0,0,0,2,50,0,4,0,-1.41700005531311035,3.83800005912780762,0.583999991416931152,10.4239997863769531,10,1.02600002288818359,1.10399997234344482,0,0,0,1.24800002574920654,2,0,0,0,2.2650001049041748,0,0,22.9619998931884766,4.40100002288818359,0,0,0,0,3.71499991416931152,2.64800000190734863,0,8.88000011444091797,0,0
