231,124,9,0,0,3.44444465637207031,14.9629650115966797,1.83333337306976318,6.43333530426025391,3,1.44444441795349121,5.88888883590698242,1.66666662693023682,-4.66666650772094727,8.66666698455810547,-4,5.88888883590698242,0.895368993282318115,-2.11893701553344727
138,133,9,0,0,0.666666686534881592,0.444444328546524048,1.16666662693023682,0.211110934615135193,6.44444465637207031,7.77777767181396484,7.88888883590698242,3.66666674613952637,4,4.33333349227905273,-8.33333301544189453,8.22222232818603516,0.558201074600219727,-1.0776594877243042
252,201,9,0,0,4.61111068725585938,5.49511480331420898,5.55555534362792969,5.79527378082275391,40.296295166015625,35.7777786254882812,49,36.1111106872558594,-13.5555553436279297,26.1111106872558594,-12.5555553436279297,49,0.275368213653564453,-2.17582559585571289
197,121,9,0,0,21.6666660308837891,17.3628005981445312,0.944444358348846436,0.904720783233642578,41.0370368957519531,37.4444427490234375,49.4444427490234375,36.2222213745117188,-10.7777776718139648,25.2222213745117188,-14.4444446563720703,49.4444427490234375,0.280577749013900757,-1.99553608894348145
137,182,9,0,0,1.83333337306976318,3.85555529594421387,3.61111068725585938,9.21852207183837891,34.9259262084960938,31.4444446563720703,42.8888893127441406,30.4444446563720703,-10.4444446563720703,23.8888893127441406,-13.4444446563720703,42.8888893127441406,0.285756170749664307,-2.00112462043762207
223,185,9,0,0,0.5,0.349603116512298584,2.38888859748840332,2.08077573776245117,12.9629631042480469,11.5555553436279297,9.77777767181396484,17.5555553436279297,-4.22222232818603516,-9.55555534362792969,13.7777776718139648,17.5555553436279297,0.445418030023574829,1.83884966373443604
228,20,9,0,0,1.05555474758148193,0.490655183792114258,0.833333313465118408,0.752773284912109375,125,114,140.555557250976562,120.444442749023438,-33,46.6666679382324219,-13.6666669845581055,140.555557250976562,0.188891664147377014,-2.34800601005554199
233,211,9,0.1111111119389534,0,2.66666674613952637,6.08888959884643555,1.66666662693023682,1.73333334922790527,15.4444446563720703,12.4444446563720703,15.2222223281860352,18.6666679382324219,-9,-0.666666686534881592,9.66666698455810547,18.6666679382324219,0.335421472787857056,2.55496454238891602
57,177,9,0,0,0.944444954395294189,0.551851630210876465,1.44444429874420166,1.71852004528045654,19.5925922393798828,15.7777776718139648,18.4444446563720703,24.5555553436279297,-11.4444446563720703,-3.44444441795349121,14.8888893127441406,24.5555553436279297,0.358990401029586792,2.41326189041137695
140,73,9,0,0,1.72222137451171875,0.827759802341461182,0.777777373790740967,1.00369572639465332,46.296295166015625,45.6666679382324219,51.1111106872558594,42.1111106872558594,-1.88888883590698242,14.4444446563720703,-12.5555553436279297,51.1111106872558594,0.176155596971511841,-1.68158888816833496
197,121,9,0,0,21.6666660308837891,17.3628005981445312,0.944444358348846436,0.904720783233642578,41.0370368957519531,37.4444427490234375,49.4444427490234375,36.2222213745117188,-10.7777776718139648,25.2222213745117188,-14.4444446563720703,49.4444427490234375,0.280577749013900757,-1.99553608894348145
237,191,9,0,0,1,0.31111106276512146,1.5,1.01111090183258057,7.33333349227905273,5.33333349227905273,5.44444465637207031,11.2222223281860352,-6,-5.66666650772094727,11.6666669845581055,11.2222223281860352,0.535819709300994873,2.12242245674133301
207,115,9,0,0,1.05555546283721924,0.329629510641098022,0.166666686534881592,0.0333333425223827362,1.22222220897674561,0.444444447755813599,2.88888883590698242,0.333333343267440796,-2.33333325386047363,5,-2.66666674613952637,2.88888883590698242,0.933333337306976318,-2.0655362606048584
89,221,9,0,0,1.38888883590698242,1.48518478870391846,1.44444453716278076,1.58518624305725098,14.0740737915039062,10.6666669845581055,12.4444446563720703,19.1111106872558594,-10.2222223281860352,-4.88888883590698242,15.1111106872558594,19.1111106872558594,0.446011543273925781,2.31721186637878418
150,158,9,0,0,2.16666698455810547,1.63333380222320557,1.38888895511627197,0.41851806640625,8.44444465637207031,7,12.2222223281860352,6.11111116409301758,-4.33333349227905273,11.3333330154418945,-7,12.2222223281860352,0.503086447715759277,-1.94344866275787354
14,146,9,0.1111111119389534,0,0.888889014720916748,0.474073797464370728,1.11111116409301758,0.740740716457366943,10.5925922393798828,8,15.6666669845581055,8.11111164093017578,-7.77777767181396484,15.2222223281860352,-7.44444465637207031,15.6666669845581055,0.487864255905151367,-2.10891079902648926
105,139,9,0,0,0.277777820825576782,0.107407435774803162,0.833333253860473633,0.522222161293029785,6.11111116409301758,7.55555534362792969,7.22222232818603516,3.55555558204650879,4.33333349227905273,3.33333325386047363,-7.66666650772094727,7.55555534362792969,0.532627880573272705,-0.965945839881896973
233,184,9,0,0,0.500000178813934326,0.077777765691280365,0.777777671813964844,0.785184979438781738,11.8518514633178711,9.77777767181396484,9.88888931274414062,15.8888893127441406,-6.22222232818603516,-5.88888883590698242,12.1111106872558594,15.8888893127441406,0.405555546283721924,2.12864565849304199
229,124,9,0,0,0.888889014720916748,0.07407398521900177,0.888888895511627197,0.340740710496902466,5.88888883590698242,7.11111116409301758,7.11111116409301758,3.44444441795349121,3.66666674613952637,3.66666674613952637,-7.33333349227905273,7.55555534362792969,0.545855402946472168,-1.03766262531280518
67,32,9,0,0,0.944444000720977783,1.06284213066101074,1.77777862548828125,1.31092154979705811,126.222221374511719,115.111114501953125,142.22222900390625,121.333335876464844,-33.3333320617675781,48,-14.6666669845581055,142.22222900390625,0.190625041723251343,-2.33374595642089844
52,170,9,0,0,0.555555641651153564,0.455420106649398804,0.944444358348846436,0.389682620763778687,25.4444446563720703,20.1111106872558594,25.3333339691162109,30.8888893127441406,-16,-0.333333343267440796,16.3333339691162109,30.8888893127441406,0.349111676216125488,2.60401320457458496
